route,change
OSL-SMI 1.4
RVK-OPO 1.4
SVG-YOW 1.4
BDU-RIX 1.4
SVJ-ZRH 1.4
OSL-FLN 1.4
TRD-ABZ 1.4
BGO-MXP 1.38
BGO-PLQ 1.38
OSL-RZE 1.38
EVE-BUD 1.38
OSL-ARN 1.37
EVE-AMS 1.37
SVG-FCO 1.37
BGO-BRU 1.37
SVG-MXP 1.36
SVG-KBP 1.36
KSU-ALC 1.36
OSL-JRO 1.36
BDU-AAL 1.36
OSL-BRE 1.36
EVE-LHR 1.35
BOO-PLQ 1.34
SVG-IST 1.34
BGO-EDI 1.34
OSL-STN 1.34
SVG-OPO 1.33
FRO-OPO 1.33
ANX-CPH 1.33
OSL-CFE 1.33
OSL-GOH 1.33
BOO-VCE 1.33
LKN-GOT 1.33
SVG-TLV 1.33
TRD-LUX 1.33
HAU-DOH 1.33
HAU-BRU 1.33
KSU-EDI 1.33
FRO-PLQ 1.33
OSL-JAX 1.33
OSL-LIT 1.33
SVG-BLR 1.33
TOS-AMS 1.33
OSL-ABZ 1.33
SVG-STR 1.3
TRD-BCN 1.3
TRD-LYS 1.3
OSL-TRN 1.3
SVG-MNL 1.3
BGO-CAI 1.3
SVG-LIS 1.29
OSL-MSY 1.29
KRS-ABZ 1.29
OSL-DCA 1.29
TRD-LBA 1.29
OSL-BSR 1.29
BOO-ALC 1.28
TRD-AYT 1.27
TOS-ODS 1.27
BGO-VIE 1.27
OSL-BRS 1.27
OSL-SXF 1.26
HAU-ARN 1.26
BGO-NCL 1.25
TRD-BUD 1.25
KRS-ARN 1.25
KRS-HEL 1.25
FRO-AMS 1.25
SVG-FLR 1.25
AES-BIO 1.25
AES-BCN 1.25
TOS-DUB 1.25
OSL-CPT 1.25
SVG-BEY 1.25
TRD-JFK 1.25
OSL-YSJ 1.25
KRS-AAL 1.25
EVE-AYT 1.25
BGO-BIO 1.24
TRD-DUS 1.24
OSL-SLC 1.24
SVG-VCE 1.24
OSL-FRA 1.24
SVG-BHX 1.24
OSL-CME 1.24
BGO-EWR 1.23
OSL-GIG 1.22
TRD-OPO 1.22
SVG-HAM 1.22
OSL-JNB 1.21
OSL-KGL 1.21
OSL-BEG 1.21
BDU-FRA 1.21
OSL-SOF 1.21
OSL-PER 1.21
OSL-LYS 1.21
TRD-OTP 1.2
TRD-MAD 1.2
OSL-DSS 1.2
BGO-ODS 1.2
OSL-ABJ 1.2
RVK-CPH 1.2
OSL-AUS 1.2
OSL-MBA 1.2
AES-LJU 1.2
KRS-BCN 1.2
KRS-BLQ 1.2
BGO-EBJ 1.2
AES-KBP 1.2
SVG-ABZ 1.2
AES-AMS 1.19
TOS-OTP 1.19
TRD-MUC 1.19
TOS-BRU 1.19
SVG-NTE 1.18
SVG-MUC 1.18
OSL-LLA 1.18
EVE-DUS 1.18
TOS-MUC 1.17
SVG-ORD 1.17
TOS-SOF 1.17
BGO-YVR 1.17
BGO-ACC 1.17
OSL-HYD 1.17
RVK-OTP 1.17
OSL-ODS 1.16
SVG-FRA 1.16
ALF-TXL 1.16
OSL-SIN 1.16
SVG-BIO 1.16
LKL-AAL 1.15
SVG-SIN 1.15
TRD-BRU 1.15
KRS-HAM 1.14
MQN-ARN 1.14
EVE-MXP 1.14
SSJ-ARN 1.14
KRS-VIE 1.14
KRS-LGW 1.14
AES-RIX 1.14
OSL-MUC 1.13
ALF-HAM 1.13
TRD-FRA 1.13
TRD-NUE 1.12
BGO-TUN 1.12
SVG-MEX 1.12
OSL-TBS 1.12
BOO-BRU 1.12
OSL-HAM 1.11
SVG-VIE 1.11
HOV-BLL 1.11
SVG-ISB 1.11
OSL-PIT 1.11
AES-ABZ 1.1
OSL-NCL 1.09
OSL-STR 1.09
TOS-FRA 1.09
BGO-PVG 1.09
HOV-AMS 1.09
FRO-NCL 1.09
SVG-LGW 1.09
OSL-LJU 1.09
BOO-FAE 1.08
BGO-CRK 1.08
SVG-NUE 1.08
OSL-GLA 1.07
OSL-DRS 1.07
OSL-PVG 1.07
TRD-IST 1.07
KSU-AAL 1.07
SVG-GOT 1.06
TRD-ARN 1.06
HAU-FRA 1.06
EVE-MUC 1.06
BGO-LHR 1.06
KRS-NCE 1.06
MOL-AMS 1.05
